,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,A,B,C,D,E,F,G,klasa
665,665,665,665,665,-31.074030391324925,52.436915723378924,253.85432567583672,54.98395402562579,-215.84925144759515,64.05324431534582,-303.54561225953665,0
666,666,666,666,666,-87.97876461558147,-5.132513446635926,-267.0430244432406,486.98522375949835,-530.595586748546,20.09144060330091,-302.3961081725606,1
667,667,667,667,667,-37.30740046768643,52.482872883592854,229.19725347432458,131.90435566447587,-234.0083535260353,132.07802955674782,-284.5423260103184,0
668,668,668,668,668,-60.47498915147389,-52.807046261230134,1.88336292134418,355.9474880899913,-30.44428977658524,62.38685347921538,-125.27268201295358,3
669,669,669,669,669,-88.9450030231953,48.983266611411715,309.45396857151746,285.97148429193453,-221.34077839811675,-17.760710881445362,-314.98703395951037,0
670,670,670,670,670,-77.97793228154725,49.55386968986304,294.61284704242223,68.31340140557543,-236.3091722105677,14.478519694534215,-296.52874337494825,0
671,671,671,671,671,-83.37257335555108,-61.28779120002756,-55.083573019298065,469.1370411488214,-84.90014273195655,-48.77947162249055,-132.45938851034873,3
672,672,672,672,672,-90.43361974502415,-22.22593305440403,249.0653462815377,147.14083641728232,351.23392328179153,33.04515810111505,-256.0802237312423,2
673,673,673,673,673,-46.945930856187154,9.217749942875603,159.5389782628891,332.2617569379476,-497.22129423426543,66.57599151407182,-337.48414795172334,4
674,674,674,674,674,-106.85492840891476,-16.017801499665538,221.28858516960202,478.3857831439229,271.7191075394556,83.10893461001221,-238.1231905762864,2
675,675,675,675,675,-66.18201339078156,-7.507896107587541,-224.08525109088333,514.036810108365,-525.7254145868374,84.85050077059465,-302.6227812516129,1
676,676,676,676,676,-82.65753121066922,47.60781870120375,280.50623315272753,9.255824964954913,-220.78465499865928,95.45502593786921,-296.6248157854518,0
677,677,677,677,677,-71.39747371502578,-11.781286900726506,-240.3082823346994,201.296540477864,-523.3779129766392,78.64291969298992,-295.9323068122323,1
678,678,678,678,678,-84.04995954557661,-11.594776782085395,206.17903119512704,94.13132842797302,287.68842432270424,42.57600948114085,-230.10499478287758,2
679,679,679,679,679,-41.53414049501901,-16.238253255604832,197.2119695834974,433.8863738955577,298.11615456369253,17.754696880797184,-254.26163698806,2
680,680,680,680,680,-87.43576029118162,57.546825987027006,298.9257610157377,99.50361892214252,-204.33723539926484,86.68298435289537,-308.43152411785303,0
681,681,681,681,681,-104.98022925021348,-28.64885741964984,212.52957859473727,62.310698332506284,328.2903277030623,15.781245993671007,-232.03806423367038,2
682,682,682,682,682,-54.00626539753917,-17.209459655684203,236.3743750626835,196.75195317525,334.27953326317015,57.27451845728264,-263.1668864861902,2
683,683,683,683,683,-39.51358447482789,54.009693062833406,275.9998186313803,520.058645791938,-200.4509659365456,1.7975629891702454,-288.96309046169034,0
684,684,684,684,684,-30.723245987779602,30.032943226044125,175.30306465492762,442.68985318822166,-534.6179820716104,135.47354192588944,-335.3856095172105,4
685,685,685,685,685,-95.59336974029249,-17.059212437997672,210.38141399281275,6.525978747017575,305.26136688200785,69.81567835926278,-271.3711322831944,2
686,686,686,686,686,-73.68594661151448,-59.70804732568449,54.536605692230644,282.2961556396796,-8.804452563272749,56.13826615209421,-126.61918325868349,3
687,687,687,687,687,-34.6601601233245,42.6781485736427,311.4952135424918,480.01697681853807,-188.81306642021042,158.84860425088982,-305.98996433420837,0
688,688,688,688,688,-103.52116520133828,-7.211787634557936,-307.25547166278307,229.5015415704387,-530.4580798726188,50.03435078703926,-328.17513904461543,1
689,689,689,689,689,-41.601153751843185,-25.99669062273409,226.91254231279203,329.40232575975614,318.7488320357317,47.84717990086524,-277.1560044284069,2
690,690,690,690,690,-50.721900341876974,-55.00470752631614,-30.589567726967765,283.6500749254468,-62.932871108639965,185.8769416014376,-125.67582172488028,3
691,691,691,691,691,-42.895131464194066,-21.339436240360655,289.0563056650765,373.90327668186205,362.8880042397625,140.4786951522591,-247.64687882254867,2
692,692,692,692,692,-64.76069911995012,,-245.572071652523,421.4056413231029,-528.637433263619,167.45755208885558,-324.2943701135998,1
693,693,693,693,693,-103.23066230709264,50.39877152115142,248.7358853553579,217.6053889303214,-259.5012471551607,19.663077465122484,-303.31481995453805,0
694,694,694,694,694,-69.5117998028179,-60.925180982130826,-32.78382015084088,107.16723866436571,-40.58519670554418,22.091104874817987,-149.1482097283579,3
695,695,695,695,695,-78.37229750978545,-23.102380893574058,283.51044564249884,20.250255662322388,322.3254427133671,146.83384456508117,-268.544873379231,2
696,696,696,696,696,-83.02152064451356,-18.494902872951048,213.41844994709817,67.89272070844717,326.1724993405637,33.55439659432973,-278.31331405295987,2
697,697,697,697,697,-66.5859199259972,-11.440562476463759,-255.51371431861446,75.1721677039443,-542.4973753091376,46.03796221385397,-344.5554510341408,1
698,698,698,698,698,-75.69043676453944,-18.637391600438928,188.81344557073675,9.81138423338007,322.4355229399123,19.433423114603244,-256.74771471798346,2
699,699,699,699,699,-72.7238143825189,-52.80471445925684,-94.18247610649166,408.38199256977737,-101.15474740457731,96.7495388114998,-143.63053085528745,3
700,700,700,700,700,-59.565478696794365,-16.46655684755649,-201.608835140498,374.9961772287403,-493.7681972161202,166.77456368879166,-328.37508149831564,1
701,701,701,701,701,-62.08596730869114,23.334815692978115,207.10596181506145,427.742939335378,-519.5686689054154,191.97817105269496,-319.47530704213943,4
702,702,702,702,702,-51.51178230128749,49.97165595059885,238.79251161328983,401.82967759695237,-200.67370873292919,166.0501536194989,-304.7313935173546,0
703,703,703,703,703,-58.48475742557582,-5.659572504375255,-261.4963644571212,61.98017540284255,-564.91520342643,104.08086899222953,-338.10409769717376,1
704,704,704,704,704,-75.82539807494791,29.65500226083183,158.4236664203583,338.78572709856184,-503.3965075506627,80.4910169269764,-329.35051242553084,4
705,705,705,705,705,-40.37645958439804,18.54076776628701,189.88521776447257,453.7279683200227,-513.4615960058486,52.70284422143825,-351.1222387075085,4
706,706,706,706,706,-16.204224283419823,48.740415265119935,240.8750041516097,369.6045122484628,-273.14190110589357,111.94422609389588,-278.1243490187347,0
707,707,707,707,707,-82.35468611865612,51.10430354945598,334.04166525917964,337.9103526753574,-205.3888710702559,102.94808745387022,-307.0594865497605,0
708,708,708,708,708,-53.40063805189309,-15.515208751156347,-242.87648121297403,458.530355073589,-509.98819944903926,248.13930250986598,-313.106584579568,1
709,709,709,709,709,-43.90738265075,-54.89412660089306,-66.31151693700059,327.88006324789507,-67.84756702778142,148.93811042596627,-145.09904065627458,3
710,710,710,710,710,-64.17352278695093,-51.284678306689116,43.41514212291943,53.39542537925697,-56.68316605658024,189.01065412572655,-140.90727325153924,3
711,711,711,711,711,-104.63103201393595,-10.461885343209405,231.8964622347892,90.41689386309092,304.65720880705464,96.31799669211729,-265.3205823310269,2
712,712,712,712,712,-104.09489778278359,-27.5397565778109,206.53426761507248,332.1584773644927,292.2420093300559,49.88017909022845,-256.1366945406155,2
713,713,713,713,713,-103.63214299361492,-25.48012821719553,205.3926109889757,289.3725249067458,341.8122004386281,7.362078563517373,-235.54219289897858,2
714,714,714,714,714,-21.249272125322424,22.236361198121553,189.1235648194653,318.53748756674014,-492.9583461903843,77.69131067401851,-335.77043974995263,4
715,715,715,715,715,-78.60584573201534,27.890565418886233,156.09196503931798,98.19377134987651,-564.2395475496146,238.73507770924442,-338.91177000444196,4
716,716,716,716,716,-42.36723626525366,-23.251843789180235,203.9478003356261,187.9343067098151,328.72646071059387,95.63611271205258,-257.70609227523664,2
717,717,717,717,717,-54.90155382651618,-64.45946699370076,-74.7862389679664,209.82738247795777,-52.625986026579255,212.9515319844041,-131.69945795192172,3
718,718,718,718,718,-78.11066314632582,-53.28211271433402,-27.535719919213115,112.59651140259396,-75.968655994232,55.433597156525934,-139.87950228987992,3
719,719,719,719,719,-109.49318559200586,-16.499587797212087,220.11765870323447,434.6736658117714,317.20581795670375,69.93207134439905,-215.71179627261463,2
720,720,720,720,720,-71.90261647859882,-48.82477293163986,-66.1639819258514,279.54743036332275,-117.20299248259873,102.70479882405435,-134.12519435184828,3
721,721,721,721,721,-108.59236745968825,-12.131864624687047,188.30023518323082,159.08047317340151,287.1588614316944,40.153831005728996,-250.72957656950427,2
722,722,722,722,722,-25.179345334988717,59.742507265963475,222.950396006583,393.5144394417327,-278.8580166007661,164.91259343923016,-282.68455909998346,0
723,723,723,723,723,-33.39848565126207,36.0496825884021,186.76547737717343,225.8848691445061,-553.9871679187011,146.55406563248954,-299.3332107234502,4
724,724,724,724,724,-43.24944077658584,-11.024203827345753,235.47941913055743,126.3866681387478,319.67354716094036,206.25015496391688,-233.65064439203758,2
725,725,725,725,725,-88.42072131801163,-49.79637753014485,-64.37763199415976,224.18953876472625,-2.602818920635201,45.27847476302949,-143.5080329447839,3
726,726,726,726,726,-76.91525772744752,42.59223756416304,314.8871626107938,401.449633509332,-241.43306582199943,28.284817568003692,-308.19606885945086,0
727,727,727,727,727,-72.26905362886649,54.02694476746978,240.0984875083538,520.0807632520298,-222.3244360265541,32.833273898278016,-291.5082439614684,0
728,728,728,728,728,-97.747035690299,-16.12171945188799,-179.05054662267204,24.06109883293445,-489.19300869900457,36.1854505287221,-319.58145748353945,1
729,729,729,729,729,-91.99123610410228,-3.1291898674373897,-292.4496318734332,205.4609354403343,-559.8689207849342,-30.81689936451153,-321.94105744655104,1
730,730,730,730,730,-102.80112417854002,42.304820353974684,300.91503436768835,210.83333942785998,-186.27700680161044,75.82574029046066,-324.401998052929,0
731,731,731,731,731,-97.09597241491079,-59.53401380129444,-23.34032624179293,183.53495302396846,-60.76097221107389,112.34816508239656,-134.28453676977372,3
732,732,732,732,732,-50.25994614261533,-21.3232987218109,234.57980359516083,68.73149811962051,328.28358527880613,58.20554470598242,-260.84323916327185,2
733,733,733,733,733,-54.15775084277033,-17.886802158455748,-226.46649771351474,206.9384814683265,-516.0566599932763,94.05714011648632,-325.3348717555508,1
734,734,734,734,734,-81.71095200591013,13.738654497864596,169.15747422267168,275.0134586494392,-533.0717927845516,66.75234801988789,-307.9878864278591,4
735,735,735,735,735,-79.41769611691184,-25.07433907135764,250.11340053653961,168.27380284147338,300.7499511250285,1.5841425499641844,-261.93397554483954,2
736,736,736,736,736,-79.87871704747099,-17.649293296569105,-279.05415948788186,505.63344803084465,-533.2869759238258,45.825271274567896,-345.83154661713036,1
737,737,737,737,737,-41.676128000052906,-17.776947671315042,-255.633194346303,399.3550190309816,-548.0064221545342,60.25752997953414,-309.7380909698432,1
738,738,738,738,738,-38.92887839066728,-7.068017979254954,-173.61814619788797,375.0169583983308,-469.3556522868647,142.3101064497532,-338.8151884072795,1
739,739,739,739,739,-63.89954604901234,-7.748731346135251,-322.2418495080851,380.0164893281719,-594.8066845304459,147.31594228214664,-310.8316497382985,1
740,740,740,740,740,-58.33969902915041,29.464136546900306,218.179818837674,151.6341381872946,-485.279077901782,5.514670439034746,-346.41685885892923,4
741,741,741,741,741,-63.386056679894935,-5.479740882155569,168.825771809702,287.4053139361103,273.16372560787244,154.9723154417644,-245.42866657624097,2
742,742,742,742,742,-64.40887917295689,58.0467151605671,238.39390726188918,418.726074195283,-261.5124659453462,33.58687736276589,-303.1040282049406,0
743,743,743,743,743,-57.057811444773314,11.352830154579893,206.15353761938115,315.2213475314922,-506.8303497364501,25.362272726365966,-336.87343320404733,4
744,744,744,744,744,-69.76865893674896,-45.0539115808445,-40.98417209935033,348.50049109156333,-47.32423559452715,112.2710003374603,-136.25149786630442,3
745,745,745,745,745,-78.65735041725588,29.669638624849192,181.09570841538314,48.087446127717676,-522.9567209888619,49.0238629115963,-309.0992468668228,4
746,746,746,746,746,-53.38924560747429,-45.85849010241111,54.48401355403895,90.03302797170147,21.72348474900249,229.45743163434108,-118.3397115457665,3
747,747,747,747,747,-79.50828677212678,-6.821678117905903,-261.4787935649099,383.3424831421494,-569.5919914910891,37.06183905279677,-316.87207190553954,1
748,748,748,748,748,-59.802840057097214,51.54602807984618,294.34699150954447,155.1236840717022,-202.56004948523255,70.88233249133216,-294.2152065534414,0
749,749,749,749,749,-38.856272756046636,70.3848117443437,216.6866918607382,70.53015880491301,-277.8368385238718,216.19322835471183,-294.28819847621173,0
750,750,750,750,750,-61.505237732774745,-18.73732853405967,-234.47370575629262,180.70414860926655,-516.5281516172332,57.92147011995586,-309.36968823096083,1
751,751,751,751,751,-50.892935247097284,-51.07694333288585,-27.89256072534289,515.7299598986014,-61.01419549928568,52.37147596088647,-140.80771378568858,3
752,752,752,752,752,-25.85542209514297,-18.69422056474034,258.64494256622027,504.8336234154153,311.2438686012312,274.09668371600475,-260.4756854498738,2
753,753,753,753,753,-75.26463544592974,23.764594083579887,181.962153047848,504.8115397396711,-509.3489569198648,157.20411804034228,-328.2564240960015,4
754,754,754,754,754,-50.108969957625064,-50.692673515015706,-26.34533312582449,353.1150754414698,-72.32216967241463,221.43922164984852,-139.1005378846713,3
755,755,755,755,755,-85.43371346009401,15.233252076089812,184.76182873171382,457.47928722628967,-531.2105721749575,72.20899287683723,-328.10297898379235,4
756,756,756,756,756,-88.80213504566309,-9.129916417940665,-238.8352933847164,421.0888243336629,-533.1443918887152,61.17983850563785,-309.77297965431865,1
757,757,757,757,757,-79.8138073947874,50.34148328094201,348.70325657161044,54.08210658488628,-173.8041688690118,118.20621911452135,-313.2791785802275,0
758,758,758,758,758,-77.18502122052341,22.236158925403398,201.68727616500846,43.835813292878846,-528.4489052952795,45.03971690355002,-316.71969528203306,4
759,759,759,759,759,-18.226364343179245,-8.818493509457497,-219.2278929338952,435.0603960792937,-571.0445959601777,113.67987691320377,-321.13713483451056,1
760,760,760,760,760,-44.351492539924486,25.96692859143394,147.3321067279064,449.8874149116937,-531.5648865281569,56.36452471069846,-327.0509554720263,4
761,761,761,761,761,-83.19504201482627,18.519183903121775,221.46640798714992,153.45796738277272,-499.1731195426039,77.3148288036078,-321.3777156374115,4
762,762,762,762,762,-67.71513269035468,23.78398447426006,198.55596568987457,188.01897391728318,-575.3048852524853,115.2918080718533,-309.8402337416149,4
763,763,763,763,763,-50.270385829286354,-52.342494540778006,-48.09506357438467,282.29651649615187,-55.25299551544789,251.1778236998097,-154.09129991879541,3
764,764,764,764,764,-68.70577514702751,-20.354111717149657,195.22934649069336,268.69770443268425,269.601044071471,41.36763596806516,-238.3585382667495,2
765,765,765,765,765,-33.92834450224578,27.164222408397787,197.53922318522064,29.646694098500014,-530.2095314792732,129.63100131028995,-343.95426719078927,4
766,766,766,766,766,-66.45844669958245,53.754988803727464,266.2341455491499,251.92023004722824,-242.5951268149022,34.649575282329664,-292.54457200689234,0
767,767,767,767,767,-71.67493475087525,-19.890248010141114,247.7133872492425,143.73024007634183,312.23096554360745,90.95385090414156,-256.6605630531328,2
768,768,768,768,768,-94.00548650938521,40.93909487193317,262.5067451053632,304.4905526812531,-247.90004274603228,72.77278698936759,-297.1136241320399,0
769,769,769,769,769,-81.68537836097477,-6.104417761759912,-218.5100873224284,449.0148849446333,-507.59603212337237,18.81694963265912,-328.92892211207953,1
770,770,770,770,770,-46.32799890742166,-26.977372426493048,157.23426452034676,334.953786507228,317.82983491543996,183.16596291371656,-253.20350386797853,2
771,771,771,771,771,-61.2419018902451,59.81221721620882,237.25855436072231,484.23542601467176,-251.42516424309383,24.78915147739258,-307.8296542740822,0
772,772,772,772,772,-67.7744968675934,-61.064068517366685,-73.13065158316529,134.82430951935302,-68.89240347465139,-18.276463954404303,-134.4253039062979,3
773,773,773,773,773,-80.17588152484848,23.64696762744812,141.20539099666505,204.2510577488299,-588.762985876102,30.166887213761555,-320.45194218230927,4
774,774,774,774,774,-78.865830038724,-57.86895052281962,-89.61273552848768,386.6274422042385,-56.86092934952371,-1.5472247157059942,-151.8358291349998,3
775,775,775,775,775,-84.30246315261547,-34.92442927748505,-65.55059784909726,534.3465501648985,-100.1125417646463,43.38278723889125,-125.21515017463258,3
776,776,776,776,776,-34.508953675193375,27.452483410440532,162.99618931739462,333.96991560122467,-519.1892950626434,127.34876236851869,-337.78777913091614,4
777,777,777,777,777,-84.58885195470305,9.814794224351195,186.5094566366756,228.36799955691708,-519.6209904472838,49.76214390560506,-332.99734129939344,4
778,778,778,778,778,-35.44529599727828,-7.237745798219442,-195.65470438072757,50.96454582759849,-503.67799848896243,99.33897437158808,-329.5459409396692,1
779,779,779,779,779,-62.2958492157022,-28.39546821684283,244.9010643970348,150.60384913292484,333.759547994242,57.0445559686621,-253.14979873187562,2
780,780,780,780,780,-105.18453758530927,-10.22264374933416,-236.97300409222007,150.25620041666798,-525.3770445702888,48.593527776801366,-309.13650375806196,1
781,781,781,781,781,-64.42832686826961,-17.784798456249174,241.82990150004105,162.142869126686,279.2127110909363,120.05257331003023,-258.2012870536986,2
782,782,782,782,782,-30.61775894653765,-61.30646884543553,-67.10980413154222,459.15183806461965,-54.189320828218705,90.49982977003953,-132.30019378350434,3
783,783,783,783,783,-92.2631847805407,-57.46298527410053,-35.487533315922775,339.9538401981016,-14.31594187388032,51.72657574412774,-148.33117126547683,3
784,784,784,784,784,-101.81557056023064,-35.406423223557894,224.45402337550632,169.14435857791682,333.0150064481561,8.034483696512693,-250.796776415318,2
785,785,785,785,785,-57.4996262710487,54.84278345147765,219.59377374162813,377.57059410987824,-219.2753625031104,46.814450304593976,-316.4695975021419,0
786,786,786,786,786,-61.67170147359503,-17.942735485045798,196.38795681573737,495.50320513782304,325.48442205151287,33.87368505353791,-250.33825647648567,2
787,787,787,787,787,-34.13035840985402,52.24576662647016,274.0337263064196,300.83540145698373,-230.7216033746789,95.8883685719402,-301.4036482305183,0
788,788,788,788,788,-61.90719860947691,-48.33855774828913,-55.336698708693426,207.64476119542442,-84.75796036160465,157.61847288782147,-128.78252890961443,3
789,789,789,789,789,-97.94585390186936,-8.614493170875377,-216.5564087245519,173.13270310914146,-494.3255214272007,97.5353711129904,-338.276505602076,1
790,790,790,790,790,-47.65717971018054,-55.34383024104017,-83.13310960046941,30.59385365609933,-88.25633413769506,-7.960196439787039,-137.22338617287642,3
791,791,791,791,791,-67.61081181060874,42.416217254335756,315.22317783935205,78.27606567958131,-228.94698975159923,190.03486960361818,-311.26804632698395,0
792,792,792,792,792,-59.69094809029896,53.33000777133206,289.4250777610125,257.8634714267456,-185.71868572424918,127.10025655992509,-317.45306991360064,0
793,793,793,793,793,-81.57894165622254,43.46161920719373,226.14252065442798,176.99406002909092,-249.9782889310447,45.76229682069474,-284.2670504117073,0
794,794,794,794,794,-36.06649025878971,31.48985088377332,141.8885565005246,248.37497185677523,-541.8500761338416,110.99508621854893,-297.7926969104708,4
795,795,795,795,795,-56.87442492582148,14.733053292722008,241.2766332323316,41.976896697286406,-515.4598449171876,32.486950270229,-314.8348900371037,4
796,796,796,796,796,-78.1695642661718,-34.634393855083545,209.79927035979546,459.4863294451777,314.1172522789367,74.53053528143678,-245.56510449734856,2
797,797,797,797,797,-47.159813860188294,-53.182122075613115,-45.63369382352408,455.66382960762377,-60.10169110440094,172.7012193384489,-161.5109395085789,3
798,798,798,798,798,-61.70268634498296,-45.224246251605905,-112.52224968642528,417.9808736632697,-107.8805665293342,144.5136192463774,-134.4431752890506,3
799,799,799,799,799,-77.12684124662789,-3.0518704300827717,-272.5799577011822,137.4286216644035,-590.6020362588303,115.91938288951359,-297.01701487325334,1
800,800,800,800,800,-52.79122652669064,-47.671304439310035,-77.91489052685138,71.5094289853008,-67.59153666648915,77.93142539427885,-139.18175782178352,3
801,801,801,801,801,-74.80598043486383,-24.30836415349641,252.6845133888157,275.1110633985616,319.51288400984816,93.16703328028666,-257.19625388363795,2
802,802,802,802,802,-46.27630347656008,-46.8150462829752,3.5752290737928902,327.83307255588727,-71.47094250799624,164.81894487879106,-148.03047668693242,3
803,803,803,803,803,-97.09662958288992,31.87196842483525,152.30744832966582,471.88846918337714,-543.148159764071,93.6283754423103,-321.8244135395005,4
804,804,804,804,804,-74.55845440070733,47.8237213794774,235.33078126559317,457.6869561336392,-253.16999522977875,41.26390052257018,-308.9285070427062,0
805,805,805,805,805,-84.28744579831078,55.03848499786174,197.9398009220716,95.2326344742895,-253.070163475118,12.716718046534115,-282.73626815730927,0
806,806,806,806,806,-63.862515496690996,-18.144264691663707,175.34941760684302,360.9451450509503,240.35005461108608,12.111596283396524,-244.2378724282753,2
807,807,807,807,807,-79.73662541562896,-15.756242089415196,-234.6278162831007,183.76766920072544,-510.4455408650401,49.282629299499376,-333.5851084958057,1
808,808,808,808,808,-47.66819494119219,-13.896999677285676,-259.0182711607694,432.58550555963984,-513.6837456613589,178.37587354038516,-315.43516386254964,1
809,809,809,809,809,-44.4959177286172,-55.69250344068101,-80.70093081416617,189.49306957041995,-54.81876018856156,49.576482253679714,-122.65541163407356,3
810,810,810,810,810,-50.81607924360718,-5.928892019814142,-227.1847751221944,281.05056922066507,-557.5971787478329,56.35269967486624,-314.2632589028133,1
811,811,811,811,811,-28.514631104347657,-11.737376297731496,-279.6997913816544,454.8089580097888,-609.5275414422113,339.1913112530816,-325.25349074159766,1
812,812,812,812,812,-69.63241274148922,-52.61849844060525,3.823469291225223,259.8583469602798,-39.84306880735491,102.29763013324863,-143.60354612224432,3
813,813,813,813,813,-63.39748038591952,21.53400969674579,115.59905007338922,31.3881062691888,-537.0553138099315,196.41111542283062,-317.0774566499058,4
814,814,814,814,814,-42.54177483275652,13.572041322682884,219.2925134841409,142.1460854655943,-523.8619757339452,88.71410209327885,-316.7916339545708,4
815,815,815,815,815,-66.71774758696117,15.791205343388725,223.1885850351956,342.78949881399245,-489.4473893355294,76.62196824173097,-333.35351413738704,4
816,816,816,816,816,-92.42009951628084,-51.21031927549633,-3.3614728762658004,232.034500721429,-8.106825777361053,45.98108092009287,-144.68610561273454,3
817,817,817,817,817,-65.74583666339954,-38.47944097512074,-60.16133759534286,348.88545368849196,-47.710795135577634,30.786961474473078,-143.9363325054548,3
818,818,818,818,818,-66.65586708252971,46.85420763745449,269.4495978689976,259.88421484773363,-185.644733671397,-58.13254718656145,-304.2168691081895,0
819,819,819,819,819,-52.76200623866474,44.452087454810474,323.55279290898517,166.5069177077823,-191.76915560097459,53.48768306875935,-301.5363411212642,0
820,820,820,820,820,-100.10393869271158,-29.143345257237893,304.2686473748238,113.53711538276043,372.87121619600447,-1.4722397569199188,-276.2396692582346,2
821,821,821,821,821,-80.1949966098881,31.723205353663012,223.33439392557338,500.91896909930534,-490.7035417233445,126.56023750535,-320.3534244106151,4
822,822,822,822,822,-95.1811761799662,-14.202391923466134,-250.74939836175116,226.556778135896,-518.9968411072932,10.522783355261057,-317.7652679137504,1
823,823,823,823,823,-59.211016608152754,-8.472755757679046,-259.07548443530715,77.62930189504729,-479.3685836564955,147.52083333752418,-325.50461766274873,1
824,824,824,824,824,-45.38379068829194,23.475865954213557,211.29229768680042,484.3746069720174,-478.32600884128334,77.59598203286956,-337.0421672812402,4
825,825,825,825,825,-72.6588726029502,47.1476057845285,289.27831212144247,398.769584637755,-257.15933102035893,69.61223450550784,-292.2753972102484,0
826,826,826,826,826,-69.70075905655119,17.750450397994896,210.75284531343726,39.33638084150047,-546.3373782374272,195.5575868654537,-301.4315325122776,4
827,827,827,827,827,-65.47042046800321,12.531010589398965,193.7392205381168,513.0925878555881,-514.0426849245789,39.924777380688695,-337.0996349544513,4
828,828,828,828,828,-85.20482130152597,47.59175047780003,285.60274214345617,181.25869473884484,-230.22261133788663,,-300.0694814756628,0
829,829,829,829,829,-76.2374533210702,-20.237738814505235,223.7303548726635,124.0148066921686,326.3303955442152,90.35561795903112,-245.04419049331798,2
830,830,830,830,830,-43.729855113204295,-60.80554708216833,-26.673420407004862,137.50060054081752,-13.6580682763923,71.92705190509405,-163.70434313982085,3
831,831,831,831,831,-59.904954688324956,57.026499687371064,280.692356182328,234.33336658634914,-202.4610441664404,96.60275696115231,-311.42237568743684,0
832,832,832,832,832,-68.91059267095807,-9.641684234138104,-278.68258119146043,504.745497855175,-490.9887280167952,2.0361415913027656,-335.5123837944692,1
833,833,833,833,833,-47.57949440016561,39.04165597250272,281.69758097579466,368.5041157047401,-207.2341806493279,131.48707246663557,-292.292044015055,0
834,834,834,834,834,-77.31233518572883,42.019330414412615,300.159559255956,450.4899357662333,-187.3725993048856,138.3621368217373,-288.9883884990313,0
835,835,835,835,835,-93.57427188089594,23.971674453517288,220.05962087062267,432.6044907711277,-513.7934313287218,118.1106913784206,-341.1176180826441,4
836,836,836,836,836,-86.45048998021736,54.61483375332754,300.8341624036638,335.86648355038665,-237.23799403405587,144.19618723474017,-280.24070707023924,0
837,837,837,837,837,-56.47851774308401,-7.199788568940412,-261.21825339573917,453.56688906395135,-521.1977404256836,237.6825922336171,-326.00705397908905,1
838,838,838,838,838,-46.219355035669935,29.25735234272809,183.1816283124796,419.4831474011226,-506.6671453951684,206.92024788987743,-327.2235434246936,4
839,839,839,839,839,-108.5829877881208,15.06229595504814,159.5929655328166,395.93537916978494,-526.2039426487938,-0.9249302550873892,-324.8936819538057,4
840,840,840,840,840,-96.48413754200399,52.12877136807325,271.0692549676305,136.65944635353614,-240.32172099793456,65.85677002436711,-296.7032242761148,0
841,841,841,841,841,-86.23736855634267,-18.23406007016766,230.70514996045662,472.92255107687447,326.5336926934611,75.57319748115232,-246.40497631778717,2
842,842,842,842,842,-62.036762964728545,17.54758875434489,194.49526813050167,462.5202375619601,-524.0730481424328,-18.332579404399524,-346.4057244168168,4
843,843,843,843,843,-38.08033113134498,-15.42813323321483,256.7293214637149,384.4737089875076,309.44460036134774,109.48177166139759,-256.8244948836301,2
844,844,844,844,844,-101.5388950613552,-63.950206771199376,9.677527173651708,176.75333256535274,-29.664897076839253,80.76172662363486,-147.61133600647906,3
845,845,845,845,845,-98.06611111287589,-28.299185617675942,286.18935582202863,460.1210772347682,378.14686299256516,28.918155703273342,-244.92892492616105,2
846,846,846,846,846,-76.91433814464375,37.90213215922928,320.2226426900793,474.90307452434575,-240.99130858982468,58.18098464211378,-311.9691301113486,0
847,847,847,847,847,-21.661585962193847,51.38364488389524,250.5543964831093,30.515378152380265,-268.78522010791,93.0678702676452,-286.4408070267133,0
848,848,848,848,848,-68.89384196252308,-44.43461531188101,-79.95772747883213,276.1564434515678,-98.06066813759085,87.70880254979227,-129.5845489762645,3
849,849,849,849,849,-53.47282300731885,40.737842702048894,306.3209045239488,66.95183084859022,-222.1648071344508,24.56751916384541,-297.68487409703573,0
850,850,850,850,850,-34.983230082768834,-23.699134714213727,207.6829840984892,346.84793054890963,297.81625823687693,24.73295588874119,-259.44240284733576,2
851,851,851,851,851,-84.34800166093645,-18.253874960194413,-226.88516802221832,67.64062505788796,-524.5221368652687,60.71530004429593,-315.23692974774673,1
852,852,852,852,852,-65.40523881994426,-25.295799413586487,-207.423482452596,245.10337829524968,-463.9970844530597,-1.76139410288485,-323.52856842901406,1
853,853,853,853,853,-64.28842436197421,-62.86632242942387,-107.12548490181172,61.33058554341389,-99.95381672090166,136.07576232119013,-137.10453943808457,3
854,854,854,854,854,-55.58051192809523,52.59369911066679,282.2060170202518,263.7918707410109,-216.19088564172225,-0.232348981292148,-269.76299064942776,0
855,855,855,855,855,-104.58428245796894,64.77617420947095,262.8441618987601,388.0599320942514,-223.1364795911141,39.80601854022471,-283.1040151950345,0
856,856,856,856,856,-66.35753716392955,-55.58909424900938,-5.368492930081075,167.15899027273178,-46.24508745654994,157.22975816755581,-132.02718193729152,3
857,857,857,857,857,-82.7986726894471,-27.93175183678057,254.81987314355686,92.0460664741983,355.2637201917825,41.84062978505875,-258.50837078045504,2
858,858,858,858,858,-51.48270646886472,-17.603622169999554,252.19094573042588,379.4342264664122,331.88623429182064,164.8933594462549,-268.54299684742483,2
